 Vertical_mode_number     eps     Equivalent Height zonal_wave_number 
  -14.1331976220  -15.0437340373  -15.9543401708  -16.8650049054  -17.7757193593
  -18.6864763534  -19.5972700232  -20.5080955317  -21.4189488549  -22.3298266176
  -23.2407259686  -24.1516444827  -25.0625800844  -25.9735309866  -26.8844956430
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
           5   1.9679425826674051        89988.662303612597                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    1.0989765091    1.8627536119    2.5625475380    3.2627756305
    3.9665179607    4.6727197112    5.3805524114    6.0894972014    6.7992273780
    7.5095303625    8.2202629295    8.9313254549    9.6426466685   10.3541743160
   11.0658692541   11.7777016027   12.4896481698   13.2016906870   13.9138145725
   14.6260080489   15.3382615016   16.0505670054   16.7629179696   17.4753088691
   18.1877350379   18.9001925084   19.6126778859   20.3251882488   21.0377210690
 Eigenfrequency of westward gravity mode
    0.0000000000   -1.0989765091   -1.8627536119   -2.5625475380   -3.2627756305
   -3.9665179607   -4.6727197112   -5.3805524114   -6.0894972014   -6.7992273780
   -7.5095303625   -8.2202629295   -8.9313254549   -9.6426466685  -10.3541743160
  -11.0658692541  -11.7777016027  -12.4896481698  -13.2016906870  -13.9138145725
  -14.6260080489  -15.3382615016  -16.0505670054  -16.7629179696  -17.4753088691
  -18.1877350379  -18.9001925084  -19.6126778859  -20.3251882488  -21.0377210690
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
           6   2.9242104126211812        60560.799503417235                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.9335772213    1.5713615510    2.1385445199    2.7061646462
    3.2785564599    3.8543106682    4.4322896071    5.0117826429    5.5923436414
    6.1736828903    6.7556054563    7.3379758750    7.9206973012    8.5036987654
    9.0869271250    9.6703418259   10.2539113990   10.8376110601   11.4214210306
   12.0053253373   12.5893109420   13.1733670984   13.7574848706   14.3416567680
   14.9258764649   15.5101385830   16.0944385206   16.6787723175   17.2631365472
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.9335772213   -1.5713615510   -2.1385445199   -2.7061646462
   -3.2785564599   -3.8543106682   -4.4322896071   -5.0117826429   -5.5923436414
   -6.1736828903   -6.7556054563   -7.3379758750   -7.9206973012   -8.5036987654
   -9.0869271250   -9.6703418259  -10.2539113990  -10.8376110601  -11.4214210306
  -12.0053253373  -12.5893109420  -13.1733670984  -13.7574848706  -14.3416567680
  -14.9258764649  -15.5101385830  -16.0944385206  -16.6787723175  -17.2631365472
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
           7   4.0599280794390564        43619.620111355391                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.8221471862    1.3751078577    1.8509786027    2.3262190408
    2.8071390866    3.2922063469    3.7800337015    4.2697426779    4.7607798893
    5.2527854664    5.7455170813    6.2388062499    6.7325324778    7.2266074421
    7.7209649928    8.2155546411    8.7103372038    9.2052818183    9.7003638526
   10.1955634129   10.6908642593   11.1862530061   11.6817185221   12.1772514760
   12.6728439875   13.1684893564   13.6641818495   14.1599165329   14.6556891374
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.8221471862   -1.3751078577   -1.8509786027   -2.3262190408
   -2.8071390866   -3.2922063469   -3.7800337015   -4.2697426779   -4.7607798893
   -5.2527854664   -5.7455170813   -6.2388062499   -6.7325324778   -7.2266074421
   -7.7209649928   -8.2155546411   -8.7103372038   -9.2052818183   -9.7003638526
  -10.1955634129  -10.6908642593  -11.1862530061  -11.6817185221  -12.1772514760
  -12.6728439875  -13.1684893564  -13.6641818495  -14.1599165329  -14.6556891374
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
           8   5.3936031415132515        32833.806243829524                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.7411910582    1.2330999865    1.6418854063    2.0480652619
    2.4604925414    2.8777585584    3.2982816482    3.7210333938    4.1453612561
    4.5708395053    4.9971809251    5.4241855745    5.8517103367    6.2796502381
    6.7079266183    7.1364794165    7.5652620057    7.9942376506    8.4233770258
    8.8526564423    9.2820565594    9.7115614333   10.1411578040   10.5708345544
   11.0005822957   11.4303930437   11.8602599669   12.2901771853   12.7201396111
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.7411910582   -1.2330999865   -1.6418854063   -2.0480652619
   -2.4604925414   -2.8777585584   -3.2982816482   -3.7210333938   -4.1453612561
   -4.5708395053   -4.9971809251   -5.4241855745   -5.8517103367   -6.2796502381
   -6.7079266183   -7.1364794165   -7.5652620057   -7.9942376506   -8.4233770258
   -8.8526564423   -9.2820565594   -9.7115614333  -10.1411578040  -10.5708345544
  -11.0005822957  -11.4303930437  -11.8602599669  -12.2901771853  -12.7201396111
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
           9   6.9495391024811255        25482.628112896113                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.6791124140    1.1250735965    1.4825325208    1.8346321218
    2.1931773705    2.5571625452    2.9248722980    3.2951443839    3.6672333600
    4.0406505961    4.4150655533    4.7902477256    5.1660319124    5.5422968291
    5.9189515279    6.2959265266    6.6731678598    7.0506329945    7.4282879664
    7.8061053324    8.1840626816    8.5621415356    8.9403265240    9.3186047588
    9.6969653538   10.0753990509   10.4538979272   10.8324551634   11.2110648579
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.6791124140   -1.1250735965   -1.4825325208   -1.8346321218
   -2.1931773705   -2.5571625452   -2.9248722980   -3.2951443839   -3.6672333600
   -4.0406505961   -4.4150655533   -4.7902477256   -5.1660319124   -5.5422968291
   -5.9189515279   -6.2959265266   -6.6731678598   -7.0506329945   -7.4282879664
   -7.8061053324   -8.1840626816   -8.5621415356   -8.9403265240   -9.3186047588
   -9.6969653538  -10.0753990509  -10.4538979272  -10.8324551634  -11.2110648579
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
          10   8.7305983815116530        20284.121748123958                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.6301263499    1.0408160382    1.3584842436    1.6674463835
    1.9826404981    2.3037673342    2.6290535509    2.9572216536    3.2874400564
    3.6191603562    3.9520103257    4.2857298180    4.6201321003    4.9550799221
    5.2904702724    5.6262243977    5.9622810971    6.2985921128    6.6351188940
    6.9718302818    7.3087008238    7.6457095288    7.9828389327    8.3200743894
    8.6574035256    8.9948158171    9.3323022567    9.6698550906   10.0074676080
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.6301263499   -1.0408160382   -1.3584842436   -1.6674463835
   -1.9826404981   -2.3037673342   -2.6290535509   -2.9572216536   -3.2874400564
   -3.6191603562   -3.9520103257   -4.2857298180   -4.6201321003   -4.9550799221
   -5.2904702724   -5.6262243977   -5.9622810971   -6.2985921128   -6.6351188940
   -6.9718302818   -7.3087008238   -7.6457095288   -7.9828389327   -8.3200743894
   -8.6574035256   -8.9948158171   -9.3323022567   -9.6698550906  -10.0074676080
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
          11   10.717014601503642        16524.426539431002                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.5908248423    0.9741700911    1.2609709350    1.5353759947
    1.8153711536    2.1016581860    2.3924983619    2.6865217332    2.9828187553
    3.2807851524    3.5800091411    3.8802021960    4.1811568450    4.4827203921
    4.7847781168    5.0872422431    5.3900445141    5.6931310798    5.9964589025
    6.2999931838    6.6037054896    6.9075723628    7.2115742835    7.5156948781
    7.8199203111    8.1242388130    8.4286403094    8.7331161266    9.0376587569
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.5908248423   -0.9741700911   -1.2609709350   -1.5353759947
   -1.8153711536   -2.1016581860   -2.3924983619   -2.6865217332   -2.9828187553
   -3.2807851524   -3.5800091411   -3.8802021960   -4.1811568450   -4.4827203921
   -4.7847781168   -5.0872422431   -5.3900445141   -5.6931310798   -5.9964589025
   -6.2999931838   -6.6037054896   -6.9075723628   -7.2115742835   -7.5156948781
   -7.8199203111   -8.1242388130   -8.4286403094   -8.7331161266   -9.0376587569
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
          12   12.881429474238812        13747.893497279818                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.5587931656    0.9206756157    1.1835021075    1.4301526380
    1.6813469179    1.9390371466    2.2016257021    2.4676771384    2.7362133033
    3.0065785437    3.2783240436    3.5511344394    3.8247825132    4.0991007930
    4.3739633161    4.6492736192    4.9249566362    5.2009531101    5.4772156590
    5.7537059559    6.0303926722    6.3072499557    6.5842562872    6.8613936123
    7.1386466721    7.4160024842    7.6934499337    7.9709794502    8.2485827487
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.5587931656   -0.9206756157   -1.1835021075   -1.4301526380
   -1.6813469179   -1.9390371466   -2.2016257021   -2.4676771384   -2.7362133033
   -3.0065785437   -3.2783240436   -3.5511344394   -3.8247825132   -4.0991007930
   -4.3739633161   -4.6492736192   -4.9249566362   -5.2009531101   -5.4772156590
   -5.7537059559   -6.0303926722   -6.3072499557   -6.5842562872   -6.8613936123
   -7.1386466721   -7.4160024842   -7.6934499337   -7.9709794502   -8.2485827487
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
          13   15.239338183060745        11620.748773815070                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.5318263049    0.8763092715    1.1201351148    1.3440601688
    1.5711073121    1.8046839610    2.0434543548    2.2859480845    2.5311275693
    2.7782897802    3.0269509965    3.2767702657    3.5275014046    3.7789626751
    4.0310172177    4.2835601233    4.5365096898    4.7898013801    5.0433835631
    5.2972144556    5.5512598908    5.8054916651    6.0598862954    6.3144240745
    6.5690883431    6.8238649245    7.0787416793    7.3337081534    7.5887552956
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.5318263049   -0.8763092715   -1.1201351148   -1.3440601688
   -1.5711073121   -1.8046839610   -2.0434543548   -2.2859480845   -2.5311275693
   -2.7782897802   -3.0269509965   -3.2767702657   -3.5275014046   -3.7789626751
   -4.0310172177   -4.2835601233   -4.5365096898   -4.7898013801   -5.0433835631
   -5.2972144556   -5.5512598908   -5.8054916651   -6.0598862954   -6.3144240745
   -6.5690883431   -6.8238649245   -7.0787416793   -7.3337081534   -7.5887552956
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
          14   17.811044430517601        9942.8487304834543                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.5085212616    0.8384904513    1.0670128588    1.2720830694
    1.4785155565    1.6913204160    1.9095596263    2.1317644136    2.3568474804
    2.5840621685    2.8128917108    3.0429706036    3.2740343186    3.5058872398
    3.7383818630    3.9714050015    4.2048684323    4.4387024192    4.6728511390
    4.9072693940    5.1419202101    5.3767730549    5.6118024988    5.8469871950
    6.0823090942    6.3177528331    6.5533052543    6.7889550247    7.0246923308
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.5085212616   -0.8384904513   -1.0670128588   -1.2720830694
   -1.4785155565   -1.6913204160   -1.9095596263   -2.1317644136   -2.3568474804
   -2.5840621685   -2.8128917108   -3.0429706036   -3.2740343186   -3.5058872398
   -3.7383818630   -3.9714050015   -4.2048684323   -4.4387024192   -4.6728511390
   -4.9072693940   -5.1419202101   -5.3767730549   -5.6118024988   -5.8469871950
   -6.0823090942   -6.3177528331   -6.5533052543   -6.7889550247   -7.0246923308
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
          15   20.539442143300651        8622.0706126781843                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.4884906278    0.8063630909    1.0227080314    1.2124067519
    1.4014776744    1.5965636759    1.7972565803    2.0021327200    2.2100670747
    2.4202741461    2.6322066642    2.8454761114    3.0598006072    3.2749713290
    3.4908305972    3.7072572850    3.9241568971    4.1414546848    4.3590907763
    4.5770166708    4.7951926744    5.0135859967    5.2321693184    5.4509196996
    5.6698177392    5.8888469199    6.1079930927    6.3272440686    6.5465892909
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.4884906278   -0.8063630909   -1.0227080314   -1.2124067519
   -1.4014776744   -1.5965636759   -1.7972565803   -2.0021327200   -2.2100670747
   -2.4202741461   -2.6322066642   -2.8454761114   -3.0598006072   -3.2749713290
   -3.4908305972   -3.7072572850   -3.9241568971   -4.1414546848   -4.3590907763
   -4.5770166708   -4.7951926744   -5.0135859967   -5.2321693184   -5.4509196996
   -5.6698177392   -5.8888469199   -6.1079930927   -6.3272440686   -6.5465892909
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
          16   23.453050896123592        7550.9374575154670                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.4708208940    0.7782836149    0.9847119538    1.1616861760
    1.3358708522    1.5155052480    1.7008443990    1.8905609767    2.0835053464
    2.2788576234    2.4760421726    2.6746486810    2.8743786718    3.0750106081
    3.2763769677    3.4783489157    3.6808258504    3.8837281314    4.0869919279
    4.2905655040    4.4944064985    4.6984799035    4.9027565419    5.1072119066
    5.3118252655    5.5165789636    5.7214578747    5.9264489650    6.1315409448
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.4708208940   -0.7782836149   -0.9847119538   -1.1616861760
   -1.3358708522   -1.5155052480   -1.7008443990   -1.8905609767   -2.0835053464
   -2.2788576234   -2.4760421726   -2.6746486810   -2.8743786718   -3.0750106081
   -3.2763769677   -3.4783489157   -3.6808258504   -3.8837281314   -4.0869919279
   -4.2905655040   -4.4944064985   -4.6984799035   -4.9027565419   -5.1072119066
   -5.3118252655   -5.5165789636   -5.7214578747   -5.9264489650   -6.1315409448
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
